location_key,date,place_id,wikidata_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AR_V,2020-01-01,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,13.763889,7.472222,20.236111,0.169333,,5.833333,59.396675
AR_V,2020-01-02,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,14.555556,10.527778,22.125,0.0635,,7.291667,62.07662
AR_V,2020-01-03,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,3,0,3,3,0,3,0,0,0,0,,,,,,,,,2,1,,,,,,,0,0,2,1,0,0,0,0,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,2,1,,,,,,,0,0,2,1,0,0,0,0,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3,,3,0,0,,0,0,3,,3,0,0,,0,0,0,,0,0,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.041667,5.708333,17.097222,0.1905,,1.583333,55.936643
AR_V,2020-01-04,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.097222,5.819444,15.597222,1.016,,3.986111,66.056469
AR_V,2020-01-05,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.013889,7.847222,15.361111,2.201333,,5.763889,70.542512
AR_V,2020-01-06,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,9.666667,6.361111,16.194444,2.032,,4.944444,72.487543
AR_V,2020-01-07,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,1,0,1,4,0,4,0,0,0,0,,,,,,,,,,1,,,,,,,0,0,2,2,0,0,0,0,0,0,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,0,0,2,2,0,0,0,0,0,0,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,1,3,1,,0,0,0,,1,3,1,,0,0,0,,0,0,0,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,12.513889,8.916667,15.5,0.6985,,7.944444,74.330815
AR_V,2020-01-08,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.458333,5.25,16.069444,17.653,,5.583333,82.920915
AR_V,2020-01-09,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,7.569444,5.652778,11.027778,9.017,,2.75,72.237622
AR_V,2020-01-10,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.638889,5.402778,12.652778,1.524,,3.444444,69.972686
AR_V,2020-01-11,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.736111,8.111111,15.027778,3.556,,6.833333,76.837877
AR_V,2020-01-12,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,12.194444,8.805556,16.319444,1.4605,,7.652778,73.852183
AR_V,2020-01-13,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.694444,9.777778,17.208333,0.3175,,9.611111,87.238091
AR_V,2020-01-14,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,9.625,7.694444,16.444444,7.3025,,6.986111,84.051514
AR_V,2020-01-15,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,7.625,4.541667,12.5,3.81,,3.166667,73.666351
AR_V,2020-01-16,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.486111,4.777778,13.0,6.9215,,3.916667,73.251523
AR_V,2020-01-17,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.486111,8.777778,14.5,0.169333,,7.222222,75.171479
AR_V,2020-01-18,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.0,7.583333,14.833333,3.81,,5.694444,70.01606
AR_V,2020-01-19,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.972222,8.347222,15.430556,1.397,,5.069444,67.516996
AR_V,2020-01-20,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.472222,7.444444,14.694444,0.6985,,4.458333,66.601311
AR_V,2020-01-21,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.819444,7.569444,15.375,0.0,,4.527778,61.213053
AR_V,2020-01-22,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.430556,5.958333,16.305556,0.0,,3.194444,60.886053
AR_V,2020-01-23,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.611111,6.263889,15.680556,2.54,,6.069444,73.588837
AR_V,2020-01-24,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.736111,4.472222,14.986111,1.3335,,4.277778,73.68389
AR_V,2020-01-25,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.027778,5.847222,15.652778,5.164667,,5.375,72.937295
AR_V,2020-01-26,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.236111,7.513889,15.319444,0.9525,,4.555556,68.369383
AR_V,2020-01-27,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.055556,7.791667,15.833333,0.381,,5.180556,67.326621
AR_V,2020-01-28,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.555556,5.166667,15.5,3.7465,,4.25,74.846417
AR_V,2020-01-29,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.125,4.888889,12.138889,1.5875,,3.375,72.026882
AR_V,2020-01-30,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.972222,7.569444,14.125,3.175,,4.930556,66.387145
AR_V,2020-01-31,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.125,8.111111,15.527778,0.169333,,4.861111,65.36462
AR_V,2020-02-01,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,12.680556,9.75,16.625,0.0,,6.708333,67.289624
AR_V,2020-02-02,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,10.361111,6.083333,16.847222,0.3175,,4.888889,68.94859
AR_V,2020-02-03,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,11.888889,9.111111,15.833333,0.127,,7.180556,72.996287
AR_V,2020-02-04,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,9.944444,6.361111,15.972222,3.725333,,6.166667,77.538664
AR_V,2020-02-05,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.138889,4.652778,14.097222,0.8255,,2.972222,70.080399
AR_V,2020-02-06,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,,,,,8.5,2.291667,14.930556,0.0,,4.166667,74.370847
